Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
10/19/2012,114.53,115.45,112.5701,113.07,1512000,0,1,55.37551563,55.82033773,54.42789952,54.66960231,3024000
10/18/2012,114.54,115.08,113.74,114.75,1085800,0,1,55.38035065,55.64144188,54.99354883,55.48188613,2171600
10/17/2012,114.54,115.65,113.57,115.24,1437100,0,1,55.38035065,55.91703818,54.91135345,55.71880225,2874200
10/16/2012,111.71,113.89,111.51,113.74,1643100,0,1,54.01203921,55.06607418,53.91533876,54.99354883,3286200
10/15/2012,108.66,110.58,107.76,110.25,1489500,0.17,1,52.53735727,53.46568164,52.10220523,53.30612589,2979000
10/12/2012,109.97,110.31,107.87,108.78,1279100,0,1,53.08888484,53.25302252,52.07509328,52.51440296,2558200
10/11/2012,110.41,111.27,109.6,109.83,997500,0,1,53.30129831,53.7164701,52.91026442,53.02129874,1995000
10/10/2012,110.85,111.35,109.19,109.5,1329200,0,1,53.51371178,53.75509073,52.71233369,52.86198864,2658400
10/9/2012,109.91,111.8,109.282,111.05,1319400,0,1,53.05991937,53.97233178,52.75674742,53.61026336,2638800
10/8/2012,108.86,109.97,108.638,109.82,1131500,0,1,52.55302359,53.08888484,52.44585134,53.01647116,2263000
10/5/2012,111.51,112.4,109.5,109.91,1647900,0,1,53.83233199,54.26198651,52.86198864,53.05991937,3295800
10/4/2012,111.93,112.25,110.65,111.42,2020600,0,1,54.0350903,54.18957283,53.41716021,53.78888378,4041200
10/3/2012,114.83,115,110.8,111.08,2119000,0,1,55.43508817,55.51715702,53.48957389,53.6247461,4238000
10/2/2012,114.79,115.28,113.87,115.14,1808600,0,1,55.41577786,55.65232922,54.9716406,55.58474312,3617200
10/1/2012,112.99,114.69,112.91,114.19,1711000,0,1,54.54681366,55.36750207,54.50819303,55.12612313,3422000
9/28/2012,112.4,113,111.14,112.05,1147700,0,1,54.26198651,54.55164124,53.65371157,54.09302125,2295400
9/27/2012,111.76,113.77,111.5,113.2,976900,0,1,53.95302146,54.92336481,53.82750441,54.64819282,1953800
